id,سال میلادی,ماه میلادی عدد ,نام ماه میلادی,روز میلادی عدد ,نام روز میلادی ,سال قمری,ماه قمری عدد,نام ماه قمری,روز قمری,روز عربی ,سال شمسی,ماه شمسی,نام ماه شمسی,روز شمسی عدد,روز شمسی,تعطیل,مناسبت
163,2020,8,Aug,29,Saturday,1442,1,محرم,9,السبت,1399,6,شهریور,8,شنبه,تعطیل,تاسوعای حسینی - روز مبارزه با تروریسم - انفجار دفتر نخست وزیری به دست منافقان و شهادت شهیدان رجایی و باهنر (۱۳۶۰ هـ ش)
164,2020,8,Aug,30,Sunday,1442,1,محرم,10,الأحد,1399,6,شهریور,9,یکشنبه,تعطیل,عاشورای حسینی
165,2020,8,Aug,31,Monday,1442,1,محرم,11,الأثنين,1399,6,شهریور,10,دوشنبه,,روز بانکداری اسلامی - سالروز تصویب قانون عملیات بانکی بدون ربا (۱۳۶۲ هـ ش) - روز تشکیل قرارگاه پدافند هوایی خاتم الانبیا - روز تجلیل از اسرا و مفقودان
166,2020,9,Sep,1,Tuesday,1442,1,محرم,12,الثلاثاء,1399,6,شهریور,11,سه شنبه,,روز صنعت چاپ - شهادت امام زین العابدین (ع) (۹۵ هـ ق)
167,2020,9,Sep,2,Wednesday,1442,1,محرم,13,الأربعاء,1399,6,شهریور,12,چهار شنبه,,روز مبارزه با استعمار انگلیس - سالروز شهادت رئیسعلی دلواری - روز بهورز
168,2020,9,Sep,3,Thursday,1442,1,محرم,14,الخميس,1399,6,شهریور,13,پنج شنبه,,روز تعاون - روز بزرگداشت ابوریحان بیرونی - روز مردم شناسی
169,2020,9,Sep,4,Friday,1442,1,محرم,15,الجمعه,1399,6,شهریور,14,جمعه,تعطیل,شهادت آیت الله قدوسی و سرتیپ وحید دستجردی (۱۳۶۰ هـ ش)
170,2020,9,Sep,5,Saturday,1442,1,محرم,16,السبت,1399,6,شهریور,15,شنبه,,روز خانواده و تکریم بازنشستگان
171,2020,9,Sep,6,Sunday,1442,1,محرم,17,الأحد,1399,6,شهریور,16,یکشنبه,,
172,2020,9,Sep,7,Monday,1442,1,محرم,18,الأثنين,1399,6,شهریور,17,دوشنبه,,قیام ۱۷ شهریور (۱۳۵۷ هـ ش)
173,2020,9,Sep,8,Tuesday,1442,1,محرم,19,الثلاثاء,1399,6,شهریور,18,سه شنبه,,
174,2020,9,Sep,9,Wednesday,1442,1,محرم,20,الأربعاء,1399,6,شهریور,19,چهار شنبه,,وفات آیت الله سید محمود طالقانی اولین امام جمعه تهران (۱۳۵۸ هـ ش)
175,2020,9,Sep,10,Thursday,1442,1,محرم,21,الخميس,1399,6,شهریور,20,پنج شنبه,,شهادت آیت الله مدنی به دست منافقان (۱۳۶۰ هـ ش)
176,2020,9,Sep,11,Friday,1442,1,محرم,22,الجمعه,1399,6,شهریور,21,جمعه,تعطیل,روز سینما
177,2020,9,Sep,12,Saturday,1442,1,محرم,23,السبت,1399,6,شهریور,22,شنبه,,
178,2020,9,Sep,13,Sunday,1442,1,محرم,24,الأحد,1399,6,شهریور,23,یکشنبه,,
179,2020,9,Sep,14,Monday,1442,1,محرم,25,الأثنين,1399,6,شهریور,24,دوشنبه,,شهادت امام زین العابدین (ع) ( ۹۵ هـ ق) به روایتی
180,2020,9,Sep,15,Tuesday,1442,1,محرم,26,الثلاثاء,1399,6,شهریور,25,سه شنبه,,
181,2020,9,Sep,16,Wednesday,1442,1,محرم,27,الأربعاء,1399,6,شهریور,26,چهار شنبه,,
182,2020,9,Sep,17,Thursday,1442,1,محرم,28,الخميس,1399,6,شهریور,27,پنج شنبه,,روز شعر و ادب فارسی - روز بزرگداشت استاد سید محمد حسین شهریار
183,2020,9,Sep,18,Friday,1442,1,محرم,29,الجمعه,1399,6,شهریور,28,جمعه,تعطیل,
184,2020,9,Sep,19,Saturday,1442,2,صفر,1,السبت,1399,6,شهریور,29,شنبه,,
185,2020,9,Sep,20,Sunday,1442,2,صفر,2,الأحد,1399,6,شهریور,30,یکشنبه,,
186,2020,9,Sep,21,Monday,1442,2,صفر,3,الأثنين,1399,6,شهریور,31,دوشنبه,,آغاز جنگ تحمیلی (۱۳۵۹ هـ ش) - آغاز هفته دفاع مقدس - ولادت امام محمدباقر (ع) (۵۷ هـ ق) به روایتی
187,2020,9,Sep,22,Tuesday,1442,2,صفر,4,الثلاثاء,1399,7,مهر,1,سه شنبه,,
188,2020,9,Sep,23,Wednesday,1442,2,صفر,5,الأربعاء,1399,7,مهر,2,چهار شنبه,,
189,2020,9,Sep,24,Thursday,1442,2,صفر,6,الخميس,1399,7,مهر,3,پنج شنبه,,
190,2020,9,Sep,25,Friday,1442,2,صفر,7,الجمعه,1399,7,مهر,4,جمعه,تعطیل,شهادت امام حسن مجتبی (ع) (۵۰ هـ ق) به روایتی - روز بزرگداشت سلمان فارسی
191,2020,9,Sep,26,Saturday,1442,2,صفر,8,السبت,1399,7,مهر,5,شنبه,,شکست حصر آبادان در عملیات ثامن الائمه (ع) (۱۳۶۰ هـ ش) - روز جهانی جهانگردی
192,2020,9,Sep,27,Sunday,1442,2,صفر,9,الأحد,1399,7,مهر,6,یکشنبه,,
193,2020,9,Sep,28,Monday,1442,2,صفر,10,الأثنين,1399,7,مهر,7,دوشنبه,,روز بزرگداشت فرماندهان شهید دفاع مقدس - شهادت سرداران اسلام: فلاحی، فکوری، نامجو، کلاهدوز و جهان آرا (۱۳۶۰ هـ ش) - روز آتشنشانی و ایمنی - روز بزرگداشت شمس
194,2020,9,Sep,29,Tuesday,1442,2,صفر,11,الثلاثاء,1399,7,مهر,8,سه شنبه,,روز بزرگداشت مولوی - روز جهانی دریانوردی - روز جهانی ناشنوایان
195,2020,9,Sep,30,Wednesday,1442,2,صفر,12,الأربعاء,1399,7,مهر,9,چهار شنبه,,روز همبستگی و همدردی با کودکان و نوجوانان فلسطینی - روز جهانی سالمندان
196,2020,10,Oct,1,Thursday,1442,2,صفر,13,الخميس,1399,7,مهر,10,پنج شنبه,,
197,2020,10,Oct,2,Friday,1442,2,صفر,14,الجمعه,1399,7,مهر,11,جمعه,تعطیل,
198,2020,10,Oct,3,Saturday,1442,2,صفر,15,السبت,1399,7,مهر,12,شنبه,,
199,2020,10,Oct,4,Sunday,1442,2,صفر,16,الأحد,1399,7,مهر,13,یکشنبه,,هجرت امام خمینی از عراق به پاریس (۱۳۵۷ هـ ش) - روز نیروی انتظامی
200,2020,10,Oct,5,Monday,1442,2,صفر,17,الأثنين,1399,7,مهر,14,دوشنبه,,روز دامپزشکی
201,2020,10,Oct,6,Tuesday,1442,2,صفر,18,الثلاثاء,1399,7,مهر,15,سه شنبه,,روز روستا و عشایر
202,2020,10,Oct,7,Wednesday,1442,2,صفر,19,الأربعاء,1399,7,مهر,16,چهار شنبه,,روز جهانی کودك
203,2020,10,Oct,8,Thursday,1442,2,صفر,20,الخميس,1399,7,مهر,17,پنج شنبه,تعطیل,اربعین حسینی - روز جهانی پست
204,2020,10,Oct,9,Friday,1442,2,صفر,21,الجمعه,1399,7,مهر,18,جمعه,تعطیل,
205,2020,10,Oct,10,Saturday,1442,2,صفر,22,السبت,1399,7,مهر,19,شنبه,,
206,2020,10,Oct,11,Sunday,1442,2,صفر,23,الأحد,1399,7,مهر,20,یکشنبه,,روز بزرگداشت حافظ
207,2020,10,Oct,12,Monday,1442,2,صفر,24,الأثنين,1399,7,مهر,21,دوشنبه,,
208,2020,10,Oct,13,Tuesday,1442,2,صفر,25,الثلاثاء,1399,7,مهر,22,سه شنبه,,روز جهانی استاندارد
209,2020,10,Oct,14,Wednesday,1442,2,صفر,26,الأربعاء,1399,7,مهر,23,چهار شنبه,,شهادت آیت الله اشرفی اصفهانی (۱۳۶۱ هـ ش) - روز جهانی نابینایان (عصای سفید)
210,2020,10,Oct,15,Thursday,1442,2,صفر,27,الخميس,1399,7,مهر,24,پنج شنبه,,روز ملی پارالمپیک - روز پیوند اولیا و مربیان - سالروز آتش کشیدن مسجد جامع شهر کرمان به دست رژیم پهلوی (۱۳۵۷ هـ ش) - روز جهانی غذا - روز وقف
211,2020,10,Oct,16,Friday,1442,2,صفر,28,الجمعه,1399,7,مهر,25,جمعه,تعطیل,رحلت حضرت رسول اکرم (ص) (۱۱ هـ ق) - شهادت امام حسن مجتبی (ع) (۵۰ هـ ق)
212,2020,10,Oct,17,Saturday,1442,2,صفر,29,السبت,1399,7,مهر,26,شنبه,تعطیل,شهادت امام رضا (ع) (۲۰۳ هـ ق) - روز تربیت بدنی و ورزش
213,2020,10,Oct,18,Sunday,1442,3,ربیع‌الاول,1,الأحد,1399,7,مهر,27,یکشنبه,,هجرت حضرت رسول اکرم (ص) از مکه به مدینه
214,2020,10,Oct,19,Monday,1442,3,ربیع‌الاول,2,الأثنين,1399,7,مهر,28,دوشنبه,,
215,2020,10,Oct,20,Tuesday,1442,3,ربیع‌الاول,3,الثلاثاء,1399,7,مهر,29,سه شنبه,,روز صادرات
216,2020,10,Oct,21,Wednesday,1442,3,ربیع‌الاول,4,الأربعاء,1399,7,مهر,30,چهار شنبه,,
217,2020,10,Oct,22,Thursday,1442,3,ربیع‌الاول,5,الخميس,1399,8,آبان,1,پنج شنبه,,شهادت آیت الله حاج سید مصطفی خمینی (۱۳۵۶ هـ ش) - روز آمار و برنامه ریزی
218,2020,10,Oct,23,Friday,1442,3,ربیع‌الاول,6,الجمعه,1399,8,آبان,2,جمعه,تعطیل,
219,2020,10,Oct,24,Saturday,1442,3,ربیع‌الاول,7,السبت,1399,8,آبان,3,شنبه,,
220,2020,10,Oct,25,Sunday,1442,3,ربیع‌الاول,8,الأحد,1399,8,آبان,4,یکشنبه,تعطیل,شهادت امام حسن عسکری (ع) (۲۶۰ هـ ق) و آغاز امامت حضرت ولی عصر عجل الله تعالی فرجه - اعتراض و افشاگری امام خمینی علیه پذیرش کاپیتولاسیون (۱۳۴۳ هـ ش)
221,2020,10,Oct,26,Monday,1442,3,ربیع‌الاول,9,الأثنين,1399,8,آبان,5,دوشنبه,,
222,2020,10,Oct,27,Tuesday,1442,3,ربیع‌الاول,10,الثلاثاء,1399,8,آبان,6,سه شنبه,,
223,2020,10,Oct,28,Wednesday,1442,3,ربیع‌الاول,11,الأربعاء,1399,8,آبان,7,چهار شنبه,,
224,2020,10,Oct,29,Thursday,1442,3,ربیع‌الاول,12,الخميس,1399,8,آبان,8,پنج شنبه,,شهادت محمد حسین فهمیده (بسیجی ۱۳ ساله) - روز نوجوان و بسیج دانش آموزی - روز پدافند غیرعامل - ولادت حضرت رسول اکرم (ص) به روایت اهل سنت (۵۳ سال قبل از هجرت) - آغاز هفته وحدت
225,2020,10,Oct,30,Friday,1442,3,ربیع‌الاول,13,الجمعه,1399,8,آبان,9,جمعه,تعطیل,
226,2020,10,Oct,31,Saturday,1442,3,ربیع‌الاول,14,السبت,1399,8,آبان,10,شنبه,,شهادت آیت الله قاضی طباطبایی (۱۳۵۸ هـ ش)
227,2020,11,Nov,1,Sunday,1442,3,ربیع‌الاول,15,الأحد,1399,8,آبان,11,یکشنبه,,
228,2020,11,Nov,2,Monday,1442,3,ربیع‌الاول,16,الأثنين,1399,8,آبان,12,دوشنبه,,
229,2020,11,Nov,3,Tuesday,1442,3,ربیع‌الاول,17,الثلاثاء,1399,8,آبان,13,سه شنبه,تعطیل,ولادت حضرت رسول اکرم (ص) (۵۳ سال قبل از هجرت) - ولادت امام جعفر صادق (ع) مؤسس مذهب جعفری (۸۳ هـ ق) - تسخیر سفارت آمریکا به دست دانشجویان پیرو خط امام (۱۳۵۸ هـ ش) - روز ملی مبارزه با استکبار جهانی - روز دانش آموز - تبعید امام خمینی از ایران به ترکیه (۱۳۴۳ هـ ش) - روز اخلاق و مهرورزی
230,2020,11,Nov,4,Wednesday,1442,3,ربیع‌الاول,18,الأربعاء,1399,8,آبان,14,چهار شنبه,,روز فرهنگ عمومی
231,2020,11,Nov,5,Thursday,1442,3,ربیع‌الاول,19,الخميس,1399,8,آبان,15,پنج شنبه,,
232,2020,11,Nov,6,Friday,1442,3,ربیع‌الاول,20,الجمعه,1399,8,آبان,16,جمعه,تعطیل,
233,2020,11,Nov,7,Saturday,1442,3,ربیع‌الاول,21,السبت,1399,8,آبان,17,شنبه,,
234,2020,11,Nov,8,Sunday,1442,3,ربیع‌الاول,22,الأحد,1399,8,آبان,18,یکشنبه,,روز کیفیت
235,2020,11,Nov,9,Monday,1442,3,ربیع‌الاول,23,الأثنين,1399,8,آبان,19,دوشنبه,,روز جهانی علم در خدمت صلح و توسعه
236,2020,11,Nov,10,Tuesday,1442,3,ربیع‌الاول,24,الثلاثاء,1399,8,آبان,20,سه شنبه,,
237,2020,11,Nov,11,Wednesday,1442,3,ربیع‌الاول,25,الأربعاء,1399,8,آبان,21,چهار شنبه,,
238,2020,11,Nov,12,Thursday,1442,3,ربیع‌الاول,26,الخميس,1399,8,آبان,22,پنج شنبه,,
239,2020,11,Nov,13,Friday,1442,3,ربیع‌الاول,27,الجمعه,1399,8,آبان,23,جمعه,تعطیل,
240,2020,11,Nov,14,Saturday,1442,3,ربیع‌الاول,28,السبت,1399,8,آبان,24,شنبه,,روزکتاب، کتابخوانی و کتابدار - روز بزرگداشت آیت الله علامه سید محمد حسین طباطبایی (۱۳۶۰ هـ ش)
241,2020,11,Nov,15,Sunday,1442,3,ربیع‌الاول,29,الأحد,1399,8,آبان,25,یکشنبه,,
242,2020,11,Nov,16,Monday,1442,3,ربیع‌الاول,30,الأثنين,1399,8,آبان,26,دوشنبه,,سالروز آزادسازی سوسنگرد - روز جهانی فلسفه
243,2020,11,Nov,17,Tuesday,1442,4,ربیع‌الثانی,1,الثلاثاء,1399,8,آبان,27,سه شنبه,,
244,2020,11,Nov,18,Wednesday,1442,4,ربیع‌الثانی,2,الأربعاء,1399,8,آبان,28,چهار شنبه,,
245,2020,11,Nov,19,Thursday,1442,4,ربیع‌الثانی,3,الخميس,1399,8,آبان,29,پنج شنبه,,
246,2020,11,Nov,20,Friday,1442,4,ربیع‌الثانی,4,الجمعه,1399,8,آبان,30,جمعه,تعطیل,ولادت حضرت عبدالعظیم حسنی (ع)
247,2020,11,Nov,21,Saturday,1442,4,ربیع‌الثانی,5,السبت,1399,9,آذر,1,شنبه,,ولادت امام حسن عسکری (ع) (۲۳۲ هـ ق)
248,2020,11,Nov,22,Sunday,1442,4,ربیع‌الثانی,6,الأحد,1399,9,آذر,2,یکشنبه,,
249,2020,11,Nov,23,Monday,1442,4,ربیع‌الثانی,7,الأثنين,1399,9,آذر,3,دوشنبه,,
250,2020,11,Nov,24,Tuesday,1442,4,ربیع‌الثانی,8,الثلاثاء,1399,9,آذر,4,سه شنبه,,
251,2020,11,Nov,25,Wednesday,1442,4,ربیع‌الثانی,9,الأربعاء,1399,9,آذر,5,چهار شنبه,,روز بسیج مستضعفان (۱۳۵۸ هـ ش) - سالروز قیام مردم گرگان (۱۳۵۷ هـ ش)
252,2020,11,Nov,26,Thursday,1442,4,ربیع‌الثانی,10,الخميس,1399,9,آذر,6,پنج شنبه,,وفات حضرت معصومه (س) (۲۰۱ هـ ق)
253,2020,11,Nov,27,Friday,1442,4,ربیع‌الثانی,11,الجمعه,1399,9,آذر,7,جمعه,تعطیل,روز نیروی دریایی
254,2020,11,Nov,28,Saturday,1442,4,ربیع‌الثانی,12,السبت,1399,9,آذر,8,شنبه,,
255,2020,11,Nov,29,Sunday,1442,4,ربیع‌الثانی,13,الأحد,1399,9,آذر,9,یکشنبه,,روز بزرگداشت شیخ مفید
256,2020,11,Nov,30,Monday,1442,4,ربیع‌الثانی,14,الأثنين,1399,9,آذر,10,دوشنبه,,شهادت آیت الله سید حسن مدرس (۱۳۱۶ هـ ش) و روز مجلس - روز جهانی مبارزه با ایدز
257,2020,12,Dec,1,Tuesday,1442,4,ربیع‌الثانی,15,الثلاثاء,1399,9,آذر,11,سه شنبه,,شهادت میرزا کوچک خان جنگلی (۱۳۰۰ هـ ش)
258,2020,12,Dec,2,Wednesday,1442,4,ربیع‌الثانی,16,الأربعاء,1399,9,آذر,12,چهار شنبه,,روز قانون اساسی جمهوری اسلامی ایران (۱۳۵۸ هـ ش) - روز جهانی معلولین
259,2020,12,Dec,3,Thursday,1442,4,ربیع‌الثانی,17,الخميس,1399,9,آذر,13,پنج شنبه,,روز بیمه
260,2020,12,Dec,4,Friday,1442,4,ربیع‌الثانی,18,الجمعه,1399,9,آذر,14,جمعه,تعطیل,
261,2020,12,Dec,5,Saturday,1442,4,ربیع‌الثانی,19,السبت,1399,9,آذر,15,شنبه,,
262,2020,12,Dec,6,Sunday,1442,4,ربیع‌الثانی,20,الأحد,1399,9,آذر,16,یکشنبه,,روز دانشجو - روز جهانی هواپیمایی
263,2020,12,Dec,7,Monday,1442,4,ربیع‌الثانی,21,الأثنين,1399,9,آذر,17,دوشنبه,,
264,2020,12,Dec,8,Tuesday,1442,4,ربیع‌الثانی,22,الثلاثاء,1399,9,آذر,18,سه شنبه,,معرفی عراق به عنوان مسؤل و آغازگر جنگ از سوی سازمان ملل (۱۳۷۰ هـ ش)
265,2020,12,Dec,9,Wednesday,1442,4,ربیع‌الثانی,23,الأربعاء,1399,9,آذر,19,چهار شنبه,,تشکیل شورای عالی انقلاب فرهنگی به فرمان امام خمینی (۱۳۶۳ هـ ش)
266,2020,12,Dec,10,Thursday,1442,4,ربیع‌الثانی,24,الخميس,1399,9,آذر,20,پنج شنبه,,شهادت آیت الله دستغیب (۱۳۶۰ هـ ش)
267,2020,12,Dec,11,Friday,1442,4,ربیع‌الثانی,25,الجمعه,1399,9,آذر,21,جمعه,تعطیل,
268,2020,12,Dec,12,Saturday,1442,4,ربیع‌الثانی,26,السبت,1399,9,آذر,22,شنبه,,
269,2020,12,Dec,13,Sunday,1442,4,ربیع‌الثانی,27,الأحد,1399,9,آذر,23,یکشنبه,,
270,2020,12,Dec,14,Monday,1442,4,ربیع‌الثانی,28,الأثنين,1399,9,آذر,24,دوشنبه,,
271,2020,12,Dec,15,Tuesday,1442,4,ربیع‌الثانی,29,الثلاثاء,1399,9,آذر,25,سه شنبه,,روز پژوهش
272,2020,12,Dec,16,Wednesday,1442,5,جمادی‌الاول,1,الأربعاء,1399,9,آذر,26,چهار شنبه,,روز ایمنی حمل و نقل و رانندگان
273,2020,12,Dec,17,Thursday,1442,5,جمادی‌الاول,2,الخميس,1399,9,آذر,27,پنج شنبه,,شهادت آیت الله دکتر محمد مفتح (۱۳۵۸ هـ ش) - روز وحدت حوزه و دانشگاه
274,2020,12,Dec,18,Friday,1442,5,جمادی‌الاول,3,الجمعه,1399,9,آذر,28,جمعه,تعطیل,
275,2020,12,Dec,19,Saturday,1442,5,جمادی‌الاول,4,السبت,1399,9,آذر,29,شنبه,,روز تجلیل از شهید تندگویان
276,2020,12,Dec,20,Sunday,1442,5,جمادی‌الاول,5,الأحد,1399,9,آذر,30,یکشنبه,,شب یلدا - ولادت حضرت زینب (س) (۵ هـ ق) و روز پرستار
277,2020,12,Dec,21,Monday,1442,5,جمادی‌الاول,6,الأثنين,1399,10,دی,1,دوشنبه,,
278,2020,12,Dec,22,Tuesday,1442,5,جمادی‌الاول,7,الثلاثاء,1399,10,دی,2,سه شنبه,,
279,2020,12,Dec,23,Wednesday,1442,5,جمادی‌الاول,8,الأربعاء,1399,10,دی,3,چهار شنبه,,روز ثبت احوال
280,2020,12,Dec,24,Thursday,1442,5,جمادی‌الاول,9,الخميس,1399,10,دی,4,پنج شنبه,,ولادت حضرت عیسی مسیح (ع)
281,2020,12,Dec,25,Friday,1442,5,جمادی‌الاول,10,الجمعه,1399,10,دی,5,جمعه,تعطیل,روز ایمنی در برابر زلزله و کاهش اثرات بلایای طبیعی
282,2020,12,Dec,26,Saturday,1442,5,جمادی‌الاول,11,السبت,1399,10,دی,6,شنبه,,
283,2020,12,Dec,27,Sunday,1442,5,جمادی‌الاول,12,الأحد,1399,10,دی,7,یکشنبه,,سالروز تشکیل نهضت سواد آموزی به فرمان امام خمینی (۱۳۵۸ هـ ش) - شهادت آیت الله حسین غفاری (۱۳۵۳ هـ ش)
284,2020,12,Dec,28,Monday,1442,5,جمادی‌الاول,13,الأثنين,1399,10,دی,8,دوشنبه,,روز صنعت پتروشیمی - شهادت حضرت فاطمه زهرا (س) (۱۱ هـ ق) به روایتی
285,2020,12,Dec,29,Tuesday,1442,5,جمادی‌الاول,14,الثلاثاء,1399,10,دی,9,سه شنبه,,روز بصیرت
286,2020,12,Dec,30,Wednesday,1442,5,جمادی‌الاول,15,الأربعاء,1399,10,دی,10,چهار شنبه,,
